run,epoch,global_step,train_loss,val_loss
lr_3e-4,0.06053268765133172,100,5.260105943679809,5.25232949256897
lr_3e-4,0.12106537530266344,200,4.8055613994598385,4.806527519226075
lr_3e-4,0.18159806295399517,300,4.384074234962464,4.342830562591553
lr_3e-4,0.24213075060532688,400,4.0808374881744385,4.060300791263581
lr_3e-4,0.3026634382566586,500,3.9223244309425356,3.9035959124565123
lr_3e-4,0.36319612590799033,600,3.846586549282074,3.799084460735321
lr_3e-4,0.423728813559322,700,3.716083836555481,3.7231903791427614
lr_3e-4,0.48426150121065376,800,3.664858174324036,3.6649244904518126
lr_3e-4,0.5447941888619855,900,3.617664909362793,3.6112921714782713
lr_3e-4,0.6053268765133172,1000,3.5757717728614806,3.5653603434562684
lr_3e-4,0.6658595641646489,1100,3.515997815132141,3.522536742687225
lr_3e-4,0.7263922518159807,1200,3.466262149810791,3.4860864758491514
lr_3e-4,0.7869249394673123,1300,3.4569281935691833,3.457895040512085
lr_3e-4,0.847457627118644,1400,3.4559083461761473,3.4311212062835694
lr_3e-4,0.9079903147699758,1500,3.421144759654999,3.4060391545295716
lr_3e-4,0.9685230024213075,1600,3.3538244366645813,3.384444224834442
lr_3e-4,1.0,1652,3.3766916751861573,3.3732902646064757
lr_3e-4,1.0290556900726393,1700,3.352863132953644,3.366927993297577
lr_3e-4,1.089588377723971,1800,3.3679815888404847,3.348926854133606
lr_3e-4,1.1501210653753027,1900,3.330927109718323,3.3364556670188903
lr_3e-4,1.2106537530266344,2000,3.2994563937187196,3.3181387424468993
lr_3e-4,1.271186440677966,2100,3.3021743416786196,3.305865001678467
lr_3e-4,1.331719128329298,2200,3.281060218811035,3.2860212564468383
lr_3e-4,1.3922518159806296,2300,3.279889464378357,3.2716526865959166
lr_3e-4,1.4527845036319613,2400,3.250538396835327,3.2604342818260195
lr_3e-4,1.513317191283293,2500,3.226535701751709,3.252535033226013
lr_3e-4,1.5738498789346247,2600,3.2150861620903015,3.238497734069824
lr_3e-4,1.6343825665859564,2700,3.2211809277534487,3.226515793800354
lr_3e-4,1.694915254237288,2800,3.19563170671463,3.215165686607361
lr_3e-4,1.7554479418886197,2900,3.1999329566955566,3.206316375732422
lr_3e-4,1.8159806295399514,3000,3.2038758397102356,3.1933926224708555
lr_3e-4,1.8765133171912833,3100,3.1666109561920166,3.1844540357589723
lr_3e-4,1.937046004842615,3200,3.1462085008621217,3.1737975239753724
lr_3e-4,1.9975786924939467,3300,3.163030219078064,3.162860155105591
lr_3e-4,2.0,3304,3.142405354976654,3.1618117451667787
