batch_size,seed,epoch,global_step,train_loss,val_loss,test_loss,train_ppl,val_ppl,test_ppl,train_top_1_accuracy,train_top_3_accuracy,train_top_5_accuracy,val_top_1_accuracy,val_top_3_accuracy,val_top_5_accuracy,test_top_1_accuracy,test_top_3_accuracy,test_top_5_accuracy,top_1_accuracy,top_3_accuracy,top_5_accuracy,epoch_time,total_training_time,average_epoch_time,max_gpu_memory_allocated,max_gpu_memory_reserved,memory_status
2,42,1,83,5.670121192932129,5.612256050109863,5.660170078277588,290.0696866574363,273.7611607355474,287.1974844559473,0.015625,0.015625,0.015625,0.03125,0.046875,0.046875,0.015625,0.03125,0.03125,0.015625,0.03125,0.03125,0.47889249999980166,0.4892093000000841,0.4892093000000841,N/A,N/A,CUDA not available
