batch_size,seed,epoch,global_step,train_loss,val_loss,test_loss,train_ppl,val_ppl,test_ppl,train_top_1_accuracy,train_top_3_accuracy,train_top_5_accuracy,val_top_1_accuracy,val_top_3_accuracy,val_top_5_accuracy,test_top_1_accuracy,test_top_3_accuracy,test_top_5_accuracy,top_1_accuracy,top_3_accuracy,top_5_accuracy,epoch_time,total_training_time,average_epoch_time,max_gpu_memory_allocated,max_gpu_memory_reserved,memory_status
4,42,1,2207,4.701133126201379,4.7318395036489855,4.734492922468943,110.07182708537424,113.50416174987285,113.80573575293191,0.1850751869053013,0.3013909931468056,0.3600980190869959,0.1838217412451362,0.3003303339818418,0.357348411154345,0.18328396482023052,0.298470292878032,0.35679256085498023,0.18328396482023052,0.298470292878032,0.35679256085498023,103.41552119999983,227.8817072999998,227.8817072999998,N/A,N/A,CUDA not available
